fonte,categoria,citta,nome,indirizzo,telefono,sito,descrizione,note,punteggio
PagineGialle,Hotel/B&B,Stresa,Da Cesare,"Via Mazzini, 14 - 28838 Stresa (VB)",0323 31386,http://www.dacesare.com/,"[Hotel Ristorante Enoteca Affittacamere Da Cesare - Stresa (Verbania) - Lago Maggiore] Hotel Ristorante Enoteca Affittacamere Da Cesare - Stresa (Verbania) - Lago Maggiore HOME PAGE HOTEL CAMERE RISTORANTE LISTINO PREZZI DOVE SIAMO LINKS UTILI 2026 NOVITA` Clicca sulle icone di facebook per notizie e youtube per video sempre aggiornati RISTORANTE Offre una selezionata varietà di piatti della cucina piemontese, dai salumi tipici ossolani e novaresi, i piatti con riso, le carni di manzo in umido alla griglia, le carni bianche, al pesce di lago senza dimenticare i formaggi nostrani d | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Chiave magnetica spegni-tutto per camere","Consumi: cucina, camera",10
PagineGialle,Hotel/B&B,Stresa,Eden,"Via Regione Mottarone, 10 - 28838 Stresa (VB)","0323 924873, 380 7107300",http://www.hoteleden.biz/,"[Hotel Eden, albergo 3 stelle a Baveno sul Lago Maggiore] Albergo a conduzione familiare, facilmente raggiungibile dall'aeroporto di Malpensa e dalla Svizzera, gode di una meravigliosa vista sulle Isole Borromee Hotel Eden, albergo 3 stelle a Baveno sul Lago Maggiore Soggiorna sul Lago Maggiore HOTEL RISTORANTE EDEN, Baveno BENVENUTI ALL'HOTEL EDEN, BAVENO L’albergo Eden è situato sul Lago Maggiore, nel centro storico di Baveno e gode di una meravigliosa vista sulle Isole Borromee. È un hotel tre stelle di proprietà della famiglia Pagani dal 1907. Dava | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Focus su efficientamento climatizzazione; Chiave magnetica spegni-tutto per camere","Consumi: cucina, aria condizionata, camera",10
PagineGialle,Hotel/B&B,Stresa,Fruit'n Joy,Via San Biagio - 28838 Stresa (VB),333 4358805,,,,8
PagineGialle,Hotel/B&B,Stresa,Hms S.r.l.,"Via Selva Lunga, 35 - 28838 Stresa (VB)","0323 933772, 0323 934248",https://www.hms.autos/,[Noleggio e Gestione Auto di Prestigio | HMS S.r.l.] La piattaforma europea per la gestione di automobili di prestigio. Noleggio e Gestione Auto di Prestigio | HMS S.r.l. MENU CHI SIAMO SERVIZI LE NOSTRE AUTO CONTATTACI NEWS & PRESS italiano English SERVIZI CHI SIAMO SERVIZI LE NOSTRE AUTO CONTATTACI NEWS & PRESS italiano English SCRIVICI invia un'email CHATTA CON NOI +39 02 000 0000 leggi di più Piattaforma d'Eccellenza in Europa per Auto di Prestigio Soluzioni Personalizzate per Ogni Esigenza Grazie al nostro consolidato know-how e alla presenza | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness,Consumi: spa,8
PagineGialle,Hotel/B&B,Stresa,Hotel Brisino S.a.s. di Costa Simona & C.,"Piazza Vittorio Emanuele, 2 - 28838 Stresa (VB)",0323 31166,http://www.hotelbrisino.com/,"[Albergo Brisino Stresa,Stresa hotel, hotel Stresa, hotel Verbania, Stresa hotel, hotels Stresa, Stresa hotels, albergo S] ﻿ Albergo Brisino Stresa,Stresa hotel, hotel Stresa, hotel Verbania, Stresa hotel, hotels Stresa, Stresa hotels, albergo Stresa, Stresa albergo, camere Stresa, dormire a Stresa, week end Stresa L'hotel Brisino offre una visione panoramica sul Golfo Borromeo e sul Lago Maggiore. L'atmosfera tranquilla e familiare, il servizio accurato e sempre cordiale renderanno il Vostro soggiorno indimenticabile. L'Hotel Brisino si trova in collina a soli 3 Km da Stresa (5 minuti di macchina), 2 Km dall'autost | SUGGERIMENTI: Check energetico completo con termocamera",,8
PagineGialle,Hotel/B&B,Stresa,Hotel Casa della Neve,"Mottarone, 1 - 28838 Stresa (VB)",0323 30533,http://www.casadellaneve.it/,"[Home | Albergo Ristorante Casa della Neve | Mottarone] Benvenuti alla Casa della Neve, un incantevole e delizioso piccolo albergo con ristorante al Mottarone, nel cuore verde del Nord Piemonte. Gestito con amore dalla famiglia Baccolini l'hotel vi farà scoprire la bellezza autentica di una montagna unica, grazie anche all'ospitalità genuina dell’intero staff. Situato in una posizione privilegiata con vista sul Monte Vi aspettiamo per un soggiorno o una Cena indimenticabile! Home | Albergo Ristorante Casa della Neve | Mottarone top of page ALBERGO RI | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness; Chiave magnetica spegni-tutto per camere","Consumi: spa, stanza",8
PagineGialle,Hotel/B&B,Stresa,Hotel Luina,Via Giuseppe Garibaldi 21 - 28838 Stresa (VB),0323 32438,https://www.hotelluinastresa.it/,"[Hotel Luina - Stresa] Soggiorna all'Hotel Luina a Stresa, a pochi passi dal Lago Maggiore. Scopri un'atmosfera accogliente, camere confortevoli e una posizione strategica per visitare le Isole Borromee. Prenota ora la tua vacanza relax. Hotel Luina - Stresa La Nostra Storia Benvenuti all'Hotel Luina Siamo Leonor , Antonio e Michele . Abbiamo deciso di rilevare questo hotel storico della nostra cittadina con l'idea di rinnovarlo senza tradirne l'autenticità. L'Hotel Luina sarà il vostro rifugio, dove ogni dettaglio è  | SUGGERIMENTI: Chiave magnetica spegni-tutto per camere",Consumi: stanza,6
PagineGialle,Hotel/B&B,Stresa,Hotel Royal S.r.l.,"Via Sempione Nord, 22 - 28838 Stresa (VB)",0323 32777,http://www.hotelroyalstresa.com/,"[Hotel Royal Stresa, la tua vacanza sul Lago Maggiore] Royal Hotel Stresa per il tuo soggiorno sul Lago Maggiore, è ideale per trascorrere una vacanza di benessere e relax Hotel Royal Stresa, la tua vacanza sul Lago Maggiore In mezzo a roseti profumati, a pochi passi dalla riva del Lago Maggiore, sulla sponda piemontese, con una delle viste più spettacolari sulle Isole Borromee e le montagne. Vi aspettiamo all’Hotel Royal di Stresa con il meglio dell’ospitalità italiana Hotel Royal a Stresa, la tua vacanza di relax sul Lago Maggiore I l cuore del no | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Evidenziare costi energetici piscina/spa/wellness; Relamping LED con payback 8-12 mesi; Chiave magnetica spegni-tutto per camere","Consumi: cucina, piscina,  lampada, camera",10
PagineGialle,Hotel/B&B,Stresa,La Fontana,"Via Sempione Nord, 1 - 28838 Stresa (VB)",0323 32707,http://www.lafontanahotel.com/,"[Hotel 3 Stelle a Stresa per Vacanze sul Lago Maggiore | Hotel La Fontana] Scopri ora l'Hotel La Fontana, l'albergo 3 stelle per vacanze sul Lago Maggiore vicino la Val d'Ossola: richiedi un preventivo su misura senza impegno. Hotel 3 Stelle a Stresa per Vacanze sul Lago Maggiore | Hotel La Fontana Home Camere Colazione Piscina Bar Servizi Esperienze Dintorni Offerte Faq Dicono di noi Info it EN FR DE Chiama Prenota Info Menù Chiama Book Info Home Camere Colazione Piscina Bar Servizi Esperienze Dintorni Offerte Faq Dicono di noi Info it EN FR DE Un sogno ad occhi apert | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness; Chiave magnetica spegni-tutto per camere","Consumi: piscina, camera",10
PagineGialle,Hotel/B&B,Stresa,La Volpe Dorata,Via Vignolo 15 - 28838 Stresa (VB),0323 33655,,,,8
PagineGialle,Hotel/B&B,Stresa,Miramonti,Frazione Mottarone - 28838 Stresa (VB),"0323 924822, 338 4601697",http://www.miramonti-mottarone.it/,"[Hotel ristorante situato in vetta al Mottarone, tra il Lago Maggiore e il Lago d'Orta] Per gustare i patti tipici locali o per il tuo soggiorno in montagna, con una vista mozzafiato, l’Hotel Ristorante Miramonti è la scelta ideale Hotel ristorante situato in vetta al Mottarone, tra il Lago Maggiore e il Lago d'Orta Home Hotel Ristorante Contatti Dintorni HOTEL Ristorante Contatti HOTEL RISTORANTE MIRAMONTI, Mottarone L' Hotel Ristorante Miramonti è situato in vetta al Mottarone , la montagna che si trova tra il Lago d'Orta e il Lago Maggiore a 1491 metri. L' Hotel Miramonti è una  | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness",Consumi: spa,8
PagineGialle,Hotel/B&B,Stresa,Sempione Boutique Hotel,"Corso Italia, 46 - 28838 Stresa (VB)","0323 086735, 0323 086735",https://www.sempioneboutiquehotel.it/,"[Hotel Sempione Stresa | Boutique Hotel sul Lago Maggiore] Il Sempione Boutique Hotel, offre camere moderne, una terrazza con vista sul Lago Maggiore e le Isole Borromeee, e una palestra con SPA. Hotel Sempione Stresa | Boutique Hotel sul Lago Maggiore Sempione Boutique Hotel Stresa 25 Ottobre 2021 2025-06-18 17:15 Sempione Boutique Hotel SEMPLICEMENTE EMOZIONANTE. Esplora l'Hotel Guarda il video Dal 1880 AL 2022 La (ri)nascita. Sempione Boutique Hotel rinasce sulle fondamenta di uno degli hotel storici di Stresa, la perla del lago Maggiore. Conosciuto  | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness; Chiave magnetica spegni-tutto per camere","Consumi: spa, suite",8
PagineGialle,Hotel/B&B,Stresa,Settimane Musicali di Stresa,"Via Carducci, 38 - 28838 Stresa (VB)","0323 938938, 0323 31095, 0323 938938",http://www.stresafestival.eu/,[Stresa Festival: l'isola della musica del Lago Maggiore.] Programma e biglietti disponibili prossimamente. Stay tuned 65ª edizione 2026 16.07 __ 09.09 16.07 ___ 09.09 Stiamo ripristinando il sito. Per consultare il programma e acquistare i biglietti cliccare su Tickets. Stay tuned​ Programma 2026 SCOPRI TUTTO SCARICA IL PROGRAMMA ISCRIVITI ALLA NEWSLETTER SHIRAZ Appuntamenti Luglio LUCA SESTAK TRIO Appuntamenti Luglio RAPHAEL GUALAZZI TRIO Appuntamenti […] Stresa Festival: l'isola della musica del Lago Maggiore. Programma e biglietti disponibili prossi | SUGGERIMENTI: Check energetico completo con termocamera,,8
PagineGialle,Hotel/B&B,Stresa,Siav S.r.l.,"Via Massimo D'Azeglio, 4 - 28838 Stresa (VB)",0323 32223,https://www.hlapalma.it/sky-bar/,"[Sky Bar Stresa, Lago Maggiore - Rooftop bar di Hotel La Palma] Prendete l'ascensore e lasciatevi incantare dallo spettacolo che vi troverete di fronte quando si apriranno le porte al settimo piano. Sky Bar Stresa, Lago Maggiore - Rooftop bar di Hotel La Palma Sky Bar Scopri info e orari AL SETTIMO CIELO, NEL CUORE DEL LAGO MAGGIORE Avete trascorso la vostra giornata all’aperto e ora siete tornati all’hotel. C’è ancora una bellissima luce e una temperatura che vi invoglia a stare all’aria aperta. Sappiamo bene cosa vuol dire e sappiamo anche che il nostro Sk | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness",Consumi: spa,8
PagineGialle,Hotel/B&B,Stresa,Stresa Residence,"Via Ottolini, 1 - 28838 Stresa (VB)",349 5325476,http://www.stresaresidence.it/,"[Holidays in Stresa Residence Le Primule Lago Maggiore] For your holiday in Stresa on Lake Maggiore, two dream structures entirely dedicated to hospitality, in the historic city center or on the first hill. Holidays in Stresa Residence Le Primule Lago Maggiore navarrow For the Joy of Life OUR RESIDENCE ON LAGO MAGGIORE Residence Le Primule Stresa Fantastic apartments with lake view The enchanting Residence Le Primule is situated on the first hill of Stresa in a panoramic position with breathtaking views of Lake Maggiore and the picturesque Borromean  | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness; Relamping LED con payback 8-12 mesi","Consumi: spa, led",10
PagineGialle,Hotel/B&B,Stresa,Charleston,"Corso Umberto I, 29 - 28838 Stresa (VB)",0323 936936,http://www.reginapalace.it/,[SITO NON RAGGIUNGIBILE],,8
PagineGialle,Hotel/B&B,Stresa,Bar e caffe',"Via Sempione, 64 - 28831 Baveno (VB)","380 7107300, 0323 060220",http://www.mokastresa.it/,"[Torrefazione Moka Stresa - Amore per il caffè] Scopri le nostre miscele, un insieme di sapori e aromi unici ottenute tostando i migliori caffè in modo tradizionale Torrefazione Moka Stresa - Amore per il caffè Search for: Search Home La nostra storia Le nostre miscele Forniture Hospitality Punto Vendita Contatti EN IT Shopping cart close Tradizione artigianale per la torrefazione del caffè. La nostra storia Miscele Benvenuti nel Mondo Torrefazione e Bar Moka Stresa La nostra storia La nostra azienda artigianale ha una storia professionale da | SUGGERIMENTI: Check energetico completo con termocamera",,7
PagineGialle,Hotel/B&B,Stresa,Carl & Do,"Via Edelweiss, 1 - 28831 Baveno (VB)","0323 922846, 0323 913813, 0323 913823",http://carldo.com/en/,[SITO NON RAGGIUNGIBILE],,8
PagineGialle,Hotel/B&B,Stresa,Pallanza,"Viale delle Magnolie, 6 - 28922 Verbania (VB)",0323 503202,,,,8
PagineGialle,Hotel/B&B,Stresa,Affittacamere Piazza,Via Brofferio 3 - 28925 Verbania (VB),0323 504445,http://www.via-mazzini.com/,"[Via Mazzini | Affittacamere] Via-Mazzini Affittacamere Via Mazzini | Affittacamere HOME INFORMATION THE ROOMS OFFERS & PRICES BOOK ONLINE RESTAURANT CONTACT US TOURIST INFO LOCATION Google+ INFO INFO The House Direct reservation with full customer care and best price granted The modern town house suite Via Mazzini is the new developed area in 2010 with precious rooms . All with parquet, luxury furnishings, spacious, LCD television and maximum independence being all managed with electronic keys Various opportunities for recr | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness; Chiave magnetica spegni-tutto per camere","Consumi: spa, suite",10
PagineGialle,Hotel/B&B,Stresa,Agrifoglio,"Via Donne della Resistenza, 47 - 28831 Baveno (VB)",347 7605140,,,,8
PagineGialle,Hotel/B&B,Stresa,Casa Alla Fontana,"Via dei Partigiani, 99 - 28925 Verbania (VB)",0323 32707,http://www.lafontanahotel.com/,"[Hotel 3 Stelle a Stresa per Vacanze sul Lago Maggiore | Hotel La Fontana] Scopri ora l'Hotel La Fontana, l'albergo 3 stelle per vacanze sul Lago Maggiore vicino la Val d'Ossola: richiedi un preventivo su misura senza impegno. Hotel 3 Stelle a Stresa per Vacanze sul Lago Maggiore | Hotel La Fontana Home Camere Colazione Piscina Bar Servizi Esperienze Dintorni Offerte Faq Dicono di noi Info it EN FR DE Chiama Prenota Info Menù Chiama Book Info Home Camere Colazione Piscina Bar Servizi Esperienze Dintorni Offerte Faq Dicono di noi Info it EN FR DE Un sogno ad occhi apert | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness; Chiave magnetica spegni-tutto per camere","Consumi: piscina, camera",10
PagineGialle,Hotel/B&B,Stresa,Casa Domenica,"Piazza Mazzini, 1 - 28831 Baveno (VB)",0228 620930,https://my-hotel-experience.eu/casa-domenica-feriolo-italy,[SITO NON RAGGIUNGIBILE],,8
PagineGialle,Hotel/B&B,Stresa,Casa Immacolata,"Via Vittorio Veneto, 113 - 28922 Verbania (VB)",0323 403170,http://www.casaimmacolataverbania.it/,[Casa Immacolata - Chi siamo] Casa Immacolata - Chi siamo Chi siamo Camere Ristorante Servizi Parco Tariffe Territorio News Gallery Contatti Dove siamo Ultime news 28/12/2024 BUON ANNO 2025 continua... 18/01/2023 BUON ANNO 2023 Vi aspettiamo come tutti gli anni nella nostra Struttura adatta a tutte le esigenze continua... 10/03/2018 CORSO DI CANTO LIRICO A Casa Immacolata dal 3 all' 8 luglio si terrà questa interessante iniziativa. continua... iscriviti alla newsletter Chi siamo Casa Immacolata sorge sulle meravigliose rive  | SUGGERIMENTI: Check energetico completo con termocamera,,6
PagineGialle,Hotel/B&B,Stresa,Chiosco Villa Fedora,"Via Sempione Sud, 1 - 28831 Baveno (VB)",0323 209857,https://www.facebook.com/chioscovillafedora/,"[Chiosco Villa Fedora | Baveno] Chiosco Villa Fedora, Baveno. Mi piace: 2447 · 279 persone ne parlano · 1426 persone sono state qui. Vi aspettiamo al Chiosco per mangiare qualcosa a bordo lago o per un aperitivo serale!! Chiosco Villa Fedora | Baveno | SUGGERIMENTI: Check energetico completo con termocamera",,8
PagineGialle,Hotel/B&B,Stresa,Fiorenza Hotels di Fiorenza Michele & C. S.n.c.,"Viale delle Magnolie, 10 - 28922 Verbania (VB)",0323 556468,http://www.hotelfiorenza.com/,"[Hotel Fiorenza | Campitello di Fassa] Hotel Fiorenza | Campitello di Fassa Camere Dove siamo Prezzi Links Prenota Contattaci ITA ENG DEU Hotel Fiorenza Piccolo ed a gestione familiare, ha solo 18 camere, ideale per piccole famiglie o gruppetti di amici, o semplicemente per chi vuole trascorrere delle ferie serene e tranquille in un ambiente familiare, curato e pulito. La nostra accoglienza insieme alla nostra cucina Vi faranno sicuramente trascorrere delle vacanze da ricordare con nostalgia!Arredato con gusto e completamente in legn | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura",Consumi: cucina,7
PagineGialle,Hotel/B&B,Stresa,Geo-Italia Resort & Hotel,"Via Monte Grappa, 16 - 28831 Baveno (VB)",0323 919410,,,,8
PagineGialle,Hotel/B&B,Stresa,Hotel San Gottardo,"Viale delle Magnolie, 6 - 28922 Verbania (VB)",0323 503202,https://www.lvghotelcollection.com/portfolio/hotel-belvedere-san-gottardo-pallanza/,"[LVG Hotel Collection - Belvedere San Gottardo | Pallanza] Hotel Belvedere, situato a Pallanza, con vista lago, è la base ideale per scoprire tutte le bellezze del Lago Maggiore. LVG Hotel Collection - Belvedere San Gottardo | Pallanza Skip to main content Close Search Belvedere San Gottardo Posizionato lungo il soleggiato e rilassante lungolago di Pallanza, l'Hotel Belvedere offre un ambiente unico e una vista mozzafiato. È la base ideale per scoprire tutte le bellezze del Lago Maggiore. LVG HOTEL COLLECTION – BELVEDERE SAN GOTTARDO Pallanza Situato su | SUGGERIMENTI: Focus su efficientamento climatizzazione; Chiave magnetica spegni-tutto per camere","Consumi: aria condizionata, camera",8
PagineGialle,Hotel/B&B,Stresa,Hotel Villa Carlotta,"Strada Statale del Sempione, 121/125 - 28832 Belgirate (VB)",0322 76525,http://www.hotelvillacarlottataormina.com/?utm_source=google&utm_medium=local&utm_campaign=googlemybusiness,[SITO NON RAGGIUNGIBILE],,8
PagineGialle,Hotel/B&B,Stresa,Il Giardinetto,"Via Cavalieri Bonaventura, 16 - 28925 Verbania (VB)",345 764 5076,http://www.casagiardinetto.com/,"[Casa Giardinetto | Affittacamere Stresa | Lago Maggiore] Affittacamere Casa Giardinetto a Stresa: camere moderne con bagno privato, a pochi passi dal Lago Maggiore. Ideale per scoprire il territorio. Casa Giardinetto | Affittacamere Stresa | Lago Maggiore top of page Close CASA GIARDINETTO AFFITTACAMERE A STRESA IL LAGO MAGGIORE NAVIGARE INFORMAZIONI UTILI CASA GIARDINETTO Situata nella tranquilla località di Carciano, a pochi passi dal centro storico di Stresa e comodamente collegata ai principali luoghi di interesse della “perla” del Lago Maggiore,  | SUGGERIMENTI: Check energetico completo con termocamera",,7
PagineGialle,Hotel/B&B,Stresa,Il Planetario,"Via Guglielmazzi Pietro, 82 - 28922 Verbania (VB)",391 7295915,https://terreborromeo.it/parco-pallavicino,[Parco Pallavicino - Terre Borromeo Lago Maggiore - Sito Web Ufficiale] Parco Pallavicino si trova sul lungolago di Stresa. 18 ettari di parco dove l’anima botanica e quella faunistica vivono in armonia. Parco Pallavicino - Terre Borromeo Lago Maggiore - Sito Web Ufficiale Privati Business Matrimoni Scuole Menu Chiudi Homepage Isola Bella Isola Madre Rocca di Angera Castelli di Cannero Parco Pallavicino Parco del Mottarone Fatti ispirare Attività #BorromeoExperience Fatti ispirare Attività #BorromeoExperience Terre Borromeo Chi siamo Archivio storico News Trasparenz | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness,Consumi: spa,9
PagineGialle,Hotel/B&B,Stresa,Novara,"Piazza Garibaldi Giuseppe, 30 - 28922 Verbania (VB)",0323 503527,,,,8
PagineGialle,Hotel/B&B,Stresa,Relais Casali della Cisterna,"Strada Vecchia alle Sale, 8 - 28832 Belgirate (VB)","0322 7570, 340 3650136, 340 3650136",http://www.casalidellacisterna.it/,[Relais Casali della CisternaCasali della Cisterna Belgirate] Relais affacciato sul lago Maggiore ricavato da una dimora d'epoca. Tutte le camere sono elegantemente arredate e godono di una meravigliosa vista lago. Relais Casali della CisternaCasali della Cisterna Belgirate Home Hotel Info Suites Meeting Room Faq Gallery Generale Casa dei Marinai Casa dei Giardinieri Parco Promozioni Escursioni Contattaci Preventivo PRENOTA PRENOTA ORA La mia prenotazione Email Italiano English Français Deutsch Home Hotel Info Suites Meeting Room Faq Gallery Generale Casa  | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Evidenziare costi energetici piscina/spa/wellness; Chiave magnetica spegni-tutto per camere,"Consumi: cucina, piscina, spa, camera, suite",10
PagineGialle,Hotel/B&B,Stresa,Riva,"Via Lungolago, 14 - 21038 Leggiuno (VA)",0323 924534,http://www.rivaest.it/,"[Riva Est Cannobio, Riva Est Lab, Riva Est Casale Corte Cerro, Riva Est Stresa, Riva Est Suna, Riva Est Isola dei Pescato] Riva Est Cannobio, Riva Est Lab, Riva Est Casale Corte Cerro, Riva Est Stresa, Riva Est Suna, Riva Est Isola dei Pescatori Riva Est Cannobio, Riva Est Lab, Riva Est Casale Corte Cerro, Riva Est Stresa, Riva Est Suna, Riva Est Isola dei Pescatori Il mio amore per il gelato è emerso in tenera età e non mi ha lasciato più! (Ginger Rogers) benvenuti! ""Un sogno sembra un sogno fino a quando non si comincia da qualche parte, solo allora diventa un proposito, cioè qualcosa di infinitamente più grande."" | SUGGERIMENTI: Check energetico completo con termocamera",,6
PagineGialle,Hotel/B&B,Stresa,Shg Hotel Villa Carlotta,"Via Mazzini, 121 - 28832 Belgirate (VB)","0322 76461, 0322 76461",http://www.hotelvillacarlotta.com/,"[Home - HOTEL GARNI VILLA CARLOTTA] Home Home - HOTEL GARNI VILLA CARLOTTA Hotel Villa Carlotta Relax e Atmosfera Hotel Villa Carlotta Torri del Benaco, Lago di Garda Hotel Villa Carlotta Affacciato sul Lago di Garda Atmosfera calda ed ospitale Per farvi sentire come a casa Piscina e solarium Per la tua vacanza rigenerante! Terrazza vista Lago senza pensieri Sky view immersi nel Lago di Garda Prenota Benvenuti Torri del Benaco Lago di Garda A Torri del Benaco, sulle splendide rive del Lago di Garda, si trova l’ Hotel Villa Carlott | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness",Consumi: piscina,8
PagineGialle,Hotel/B&B,Stresa,Villa della Quercia,"Salita San Remigio, 4 - 28900 Verbania (VB)",0323 556692,http://www.casadicuravilladellequerce.it/,"[Casa di Cura Villa Delle Querce - Nemi] La Casa di Cura “Villa delle Querce” ha come finalità la diagnosi e la cura, la ricerca e la formazione in campo riabilitativo e biomedico. Casa di Cura Villa Delle Querce - Nemi Skip to navigation Skip to main content Istituto Clinico Riabilitativo Casa di Cura Villa delle Querce CONTATTACI Casa di Cura Villa delle Querce La clinica polispecialistica dei Castelli Romani La Casa di Cura “Villa delle Querce” ha come finalità la diagnosi e la cura, la ricerca e la formazione in campo riabilitativo | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness",Consumi: spa,8
PagineGialle,Hotel/B&B,Stresa,Villa Elena Residence,"Via Vittorio Veneto, 97 - 28922 Verbania (VB)",0323 503154,http://www.villaelenalake.com/,[Villa Elena - Villa Elena] Holiday Apartments Villa Elena - Villa Elena | SUGGERIMENTI: Check energetico completo con termocamera,,8
PagineGialle,Hotel/B&B,Stresa,Villa Piceni,Via Giuseppe Mazzini 99 - 28832 Belgirate (VB),348 2710240,http://www.villapiceni.com/,"[VillaPiceni – Events Location] VillaPiceni – Events Location Home Eventi Suite Galleria Dove Storia Contatti Home Eventi Suite Galleria Dove Storia Contatti Search for: Il vostro evento sul lago Maggiore Villa Piceni é un’antica dimora dell’inizio dell’800 ubicata nel paese di Belgirate in provincia di Verbania che, dopo oltre un secolo e cinque generazioni, gli attuali proprietari hanno riportato agli antichi splendori impegnandosi in un restauro conservativo che coniuga tradizione e modernità (vedi Storia) . La villa offre  | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Focus su efficientamento climatizzazione; Chiave magnetica spegni-tutto per camere","Consumi: cucina, aria condizionata, suite",10
PagineGialle,Hotel/B&B,Stresa,Viscania Hotels S.r.l.,"Corso Giuseppe Garibaldi, 52 - 28831 Baveno (VB)","0323 924808, 0323 916507",,,,8
PagineGialle,Hotel/B&B,Stresa,Villa Claudia dal Pozzo,"Strada Statale del Sempione, 5 - 28832 Belgirate (VB)","349 5269554, 0322 772011",http://www.villaclaudiadalpozzo.com/,[]  | SUGGERIMENTI: Check energetico completo con termocamera,,8
PagineGialle,Hotel/B&B,Stresa,Villa Alma Rejna,"Via Guglielmo Marconi, 20 - 28823 Ghiffa (VB)",351 7973377,https://www.parkhotelparadisovillaalmarejna.com/hotel,"[Servizi — Park Hotel Paradiso] Servizi — Park Hotel Paradiso 0 Elegance, beauty and history. Swimming Pool Tucked within the timeless charm of a historic hotel, the swimming pool offers a tranquil retreat steeped in elegance and relax. Candy Room In the heart of the hotel stands the Candy Room — a dreamland of sugar and color of Pastiglie Leone. Park 5000 square mt. of park, where you can enjoy a relaxing time, surrounded by the freshness of plants and flowers of Lake Maggiore. Terrace A privileged point from which to enjoy t | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness",Consumi: spa,9
PagineGialle,Hotel/B&B,Stresa,Albergo Hotel Carillon di Racchelli Daniela,"Strada Statale Sempione, 2 - 28831 Baveno (VB)",0323 28450,https://www.hotelcarillon.it/,"[L'Hotel Carillon è un hotel a conduzione familiare sul Lago Maggiore] Soggiorna all'Hotel Carillon, il luogo ideale dove trascorrere la tua vacanza, un’oasi di tranquillità a Feriolo di Baveno, sul Lago Maggiore. L'Hotel Carillon è un hotel a conduzione familiare sul Lago Maggiore Find Everything Meravigliosa Location... 10 min da Stresa, 10 cm dal lago APPROFONDISCI Il nostro hotel APPROFONDISCI Family Hotel APPROFONDISCI BENVENUTI ALL'HOTEL CARILLON Hotel Carillon... Meravigliosa location sul Lago Maggiore Dal 1953 la famiglia Racchelli offre ai suoi ospiti un a | SUGGERIMENTI: Chiave magnetica spegni-tutto per camere",Consumi: camera,8
PagineGialle,Hotel/B&B,Stresa,Antico Ciliegio,"Via Santissima Trinità, 22 - 28823 Ghiffa (VB)",338 8501264,https://www.ilciliegiostresa.it/,"[Home - Il Ciliegio Stresa] IL CILIEGIO è un grazioso affittacamere dove trascorrere momenti di relax a 10 min. a piedi dal centro di Stresa, sul Lago Maggiore, davanti alle Isole Borromee Home - Il Ciliegio Stresa IL CILIEGIO Room rental AFFITTACAMERE PERCHE' VENIRE DA NOI? Camere con tutti i confort Macchina del caffè TV in ogni camera Bagno privato Free Wifi Culla per bambini Bollitore con tisane Parcheggio privato Giardino privato Poco distante da tutti i collegamenti AFFITTACAMERE IL CILIEGIO...un soggiorno che vi rim | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness; Relamping LED con payback 8-12 mesi; Chiave magnetica spegni-tutto per camere","Consumi: piscina, spa, led, camera",10
PagineGialle,Hotel/B&B,Stresa,Capri,"Via Sempione, 131 - 28040 Solcio (NO)",0322 77104,http://www.hotelcaprisolcio.com/,"[HOTEL CAPRI – BAIA DI SOLCIO] HOTEL CAPRI – BAIA DI SOLCIO Skip to content Benvenuto, il modo più semplice di dimostrarlo Le nostre recensioni Marc 17/10/2021 7,0 Algemeen waren we tevreden omwille van de mooie en makkelijk bereikbare locatie goede prijs-kwalit. ☺Zeer goede Locatie, kamer met een groot terras met zicht op het meer . Ontbijt werd buiten geserveerd met zicht op het jachthaventje. Naast het hotel is er een openbare parkeerplaats. Als tussenstop voor 1 nacht vonden wij dit hotel zeer geschikt. ☹De badkamer is te | SUGGERIMENTI: Chiave magnetica spegni-tutto per camere",Consumi: camera,8
