fonte,categoria,citta,nome,indirizzo,telefono,sito,descrizione,note
PagineGialle,palestre,Erba,Corsi Shiatsu,"Corso Carlo Alberto, 76 - 23900 Lecco (LC)","335 5877537, 339 8093886",,,
PagineGialle,palestre,Erba,WhatsApp,"Via Consorziale dei Boschi, 5 - 20821 Meda (MB)",,,,
PagineGialle,palestre,Erba,WhatsApp,"Via Strauss, 20 - 20831 Seregno (MB)",,,,
PagineGialle,palestre,Erba,WhatsApp,"Via Moro A., 9 - 20815 Cogliate (MB)",,,,
PagineGialle,palestre,Erba,WhatsApp,86/B - 20853 Biassono (MB),,,,
PagineGialle,palestre,Erba,WhatsApp,"Via Mazzini Giuseppe, 86 - 20853 Biassono (MB)",,,,
PagineGialle,palestre,Erba,WhatsApp,"Via Parini Giuseppe, 33 - 23900 Lecco (LC)",,,,
PagineGialle,palestre,Erba,WhatsApp,"Via Catalani Alfredo, 112 - 20833 Giussano (MB)",,,,
PagineGialle,palestre,Erba,Eurodinamic S.r.l.,"Via Croce Benedetto, 1 - 20821 Meda (MB)",0362 1918530,,,
PagineGialle,palestre,Erba,Figurella,"Via Cavour, 58/A - 23900 Lecco (LC)",0341 369916,,,
PagineGialle,palestre,Erba,Fit Lab Societa' Sportiva Dilettantistica a R.L.,"Via Cialdini Generale, 25 - 20811 Cesano Maderno (MB)","0362 288642, 389 5743152",,,
PagineGialle,palestre,Erba,WhatsApp,"Via Parco, 47 - 20853 Biassono (MB)",,,,
PagineGialle,palestre,Erba,WhatsApp,"Via Tasso T., 8 - 20825 Barlassina (MB)",,,,
PagineGialle,palestre,Erba,Piscina,"Via Greppi Mario, 34 - 23899 Robbiate (LC)",,,,
PagineGialle,palestre,Erba,Fitness Brivio S.r.l.,"Via Airuno, 17/A - 23883 Brivio (LC)",039 2272882,,,
PagineGialle,palestre,Erba,Fitness Lecco Via Belfiore S.r.l.,Via Belfiore - 23900 Lecco (LC),0341 591295,,,
PagineGialle,palestre,Erba,Fitness Seregno S.r.l.,"Via Montorfano, 98 - 20831 Seregno (MB)",345 8535130,,,
PagineGialle,palestre,Erba,Fitwomen,"Largo Europa, 2 - 20833 Giussano (MB)",0362 050623,,,
PagineGialle,palestre,Erba,Frimas Vitalba Fitness Club Societa' Sportiva Dilettantistica a R.L.,"Via Vitalba Paolo, 9 - 23801 Calolziocorte (LC)",0341 651926,,,
PagineGialle,palestre,Erba,Ginnifit S.r.l.,"Via Santa Maria Maddalena, 73 - 22060 Arosio (CO)",031 763068,,,
PagineGialle,palestre,Erba,Il Sogno A.S.D.,"Strada di Pescaia Comune Siena, 60 - 20842 Besana in Brianza (MB)",392 9772722,,,
PagineGialle,palestre,Erba,WhatsApp,"Via Pellico Silvio, 26 - 20833 Giussano (MB)",,,,
PagineGialle,palestre,Erba,WhatsApp,"Via Lombardia, 81 - 22063 Cantù (CO)",,,,
PagineGialle,palestre,Erba,WhatsApp,"Via Ferrari Cardinale Gaudenzio, 36 - 22066 Mariano Comense (CO)",,,,
PagineGialle,palestre,Erba,WhatsApp,"Via Vittorio Veneto, 18 - 20853 Biassono (MB)",,,,
PagineGialle,palestre,Erba,WhatsApp,"Via Piave, 7 - 20815 Cogliate (MB)",,,,
PagineGialle,palestre,Erba,Mondo Fitness Srl,"Via Ca' De Volpi, 7 - 24034 Cisano Bergamasco (BG)",328 9549627,,,
PagineGialle,palestre,Erba,WhatsApp,"Via Luini B., 1 - 22060 Cucciago (CO)",,,,
PagineGialle,palestre,Erba,Olympiatek,"Via Elli Angelo, 2 - 20833 Giussano (MB)",0362 1793401,,,
PagineGialle,palestre,Erba,Olympus Avant S.S. Dilettantistica a Responsabilita' Limitata,Via della Industria - 22070 Cassina Rizzardi (CO),"347 6105700, 351 6902080, 031 921454",,,
PagineGialle,palestre,Erba,Piscina,"Via Aliprandi Federico, 69 - 20851 Lissone (MB)",,,,
PagineGialle,palestre,Erba,WhatsApp,"Via Varenna, 21 - 20833 Giussano (MB)",,,,
PagineGialle,palestre,Erba,WhatsApp,"Via Giovanni Lurani Cernuschi, 1 - 23870 Cernusco Lombardone (LC)",,,,
PagineGialle,palestre,Erba,Palestra King'S,"Via Rossini Gioacchino, 6 - 20851 Lissone (MB)","039 481340, 347 2647450",,,
PagineGialle,palestre,Erba,WhatsApp,"Via Campi, 17 - 23807 Merate (LC)",,,,
PagineGialle,palestre,Erba,Palextra Conca Verde S.a.s. di Annunziata Giuseppe e C.,"Via Lazzaretto, 8 - 22021 Bellagio (CO)",031 951363,,,
PagineGialle,palestre,Erba,Pertus S.r.l.,"Via Azzeccagarbugli, 1 - 23900 Lecco (LC)","0341 350064, 0341 291389",,,
PagineGialle,palestre,Erba,Pull S.r.l.,"Via delle Grigne, 28 - 20831 Seregno (MB)",031 3869334,,,
PagineGialle,palestre,Erba,Pull S.r.l.,"Via Marisa Bellisario, 6 - 20825 Barlassina (MB)",031 3869334,,,
PagineGialle,palestre,Erba,Rtr S.r.l.,"Piazza Pertini, 1 - 23885 Calco (LC)",039 5788088,,,
PagineGialle,palestre,Erba,Scherma Desio Societa' Sportiva Dilettantistica a Responsabilita' Limitata,"Via Santa Caterina, 15 - 20832 Desio (MB)",0362 302278,,,
PagineGialle,palestre,Erba,Siluella International Liguria S.r.l.,"Via Rismondo Francesco, 18 - 20831 Seregno (MB)",031 751479,,,
PagineGialle,palestre,Erba,Societa' Sportiva Gymnasium 101,"Via Dante Alighieri, 6 - 22066 Mariano Comense (CO)",031 743314,,,
PagineGialle,palestre,Erba,WhatsApp,"Via Leonardo da Vinci, 42 - 23891 Barzanò (LC)",,,,
PagineGialle,palestre,Erba,Studio Pilates IV di Antonella Pozzi,"Via Palestro, 30 - 23900 Lecco (LC)","0341 254896, 348 9010666",,,
PagineGialle,palestre,Erba,WhatsApp,"Viale Martiri della Liberta', 63 - 20851 Lissone (MB)",,,,
PagineGialle,palestre,Erba,Think Blue Consulting & Solutions S.r.l.,"Via Amendola Giovanni, 9/C - 20832 Desio (MB)","0362 638932, 0362 628317",,,
PagineGialle,palestre,Erba,WhatsApp,"Via Maggi Carlo Maria, 41 - 20855 Lesmo (MB)",,,,
PagineGialle,palestre,Erba,Total Workout 3 S.a.s. di dell'Orto Giovanni & C.,"Via Cuzzi Giuseppe, 2 - 23873 Missaglia (LC)",039 9241152,,,
PagineGialle,palestre,Erba,Unione Sportiva Alfonso Casati,"Via XXV Aprile, 3 - 20862 Arcore (MB)","039 617210, 339 5428189",,,
PagineGialle,palestre,Erba,Unione Sportiva Alfonso Casati,"Via San Gregorio, 23 - 20862 Arcore (MB)","039 617210, 339 5428189",,,
PagineGialle,palestre,Erba,Unione Sportiva Alfonso Casati,Via Edison - 20862 Arcore (MB),"039 617210, 339 5428189",,,
PagineGialle,palestre,Erba,Virtus Gyn S.a.s. di Melazzi Enzo e C,"Via Statale, 20 - 22016 Tremezzina (CO)",0344 55190,,,
PagineGialle,palestre,Erba,Residenza Bellagio,"Via La Mazzina, 14 - 22021 Bellagio (CO)",031 9569111,,,
PagineGialle,palestre,Erba,Parcheggio,"Via Monsignor Federico Colombo, 3 - 23807 Merate (LC)",,,,
PagineGialle,palestre,Erba,WhatsApp,"Via Manzoni Alessandro, 40 - 20823 Lentate sul Seveso (MB)",,,,
PagineGialle,palestre,Erba,Piscina,"Via Einaudi, 67/69 - 20821 Meda (MB)",,,,
PagineGialle,palestre,Erba,WhatsApp,"Via Cantarelli, 7 - 23900 Lecco (LC)",,,,
PagineGialle,palestre,Erba,Audace Palestre,"Via Dell' Isola, 3/A - 23900 Lecco (LC)",0341 081890,,,
PagineGialle,palestre,Erba,Aurea Fitness,"Via Leonardo da Vinci, 11 - 23900 Lecco (LC)",0341 353524,,,
PagineGialle,palestre,Erba,Body & Mind,"Via XXV Aprile, 14 - 23854 Olginate (LC)",375 7034599,,,
PagineGialle,palestre,Erba,Piscina,"Via Puecher Giancarlo, 6 - 22100 Como (CO)",,,,
PagineGialle,palestre,Erba,Piscina,"Via Tiziano Vecellio, 36 - 20825 Barlassina (MB)",,,,
PagineGialle,palestre,Erba,Don Milani,"Via Deledda Grazia, 2 - 22100 Como (CO)","031 531983, 031 501400",,,
PagineGialle,palestre,Erba,Dove fare kung fu a Roma,"Via La Mazzina, 14 - 22021 Bellagio (CO)",,,,
PagineGialle,palestre,Lomazzo,Un assistente personale a tua disposizione!,"Via Monte Generoso, 19 - 22074 Lomazzo (CO)",,,,
PagineGialle,palestre,Lomazzo,Piscina,"Via Roma, 16 - 22070 Limido Comasco (CO)",,,,
PagineGialle,palestre,Lomazzo,Piscina,"Via Nazionale, 3 - 22070 Vertemate con Minoprio (CO)",,,,
PagineGialle,palestre,Lomazzo,Up Level Signy S.r.l.,"Via Europa Unita, 82 - 22072 Cermenate (CO)",031 736619,,,
PagineGialle,palestre,Lomazzo,20hours Gyms - Club Vertemate,Via Provinciale per Bulgorello - 22070 Vertemate con Minoprio (CO),"031 901030, 393 9748753",,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Viale Cesare Cattaneo, 12/A - 22063 Cantù (CO)",,,,
PagineGialle,palestre,Lomazzo,Piscina,"Via Nazionale dei Giovi, 45/B - 20811 Cesano Maderno (MB)",,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via Manzoni Alessandro, 143 - 21040 Uboldo (VA)",,,,
PagineGialle,palestre,Lomazzo,Cantu Fitness S.r.l.,"Via Monte Baldo, 30 - 22063 Cantù (CO)",031 7186918,,,
PagineGialle,palestre,Lomazzo,Castiglioni Cartotecnica S.r.l.,"Via Varese, 9 - 22076 Mozzate (CO)","0331 832818, 0331 823623, 0331 832088",,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via Ginevrina da Fossano, 60 - 22063 Cantù (CO)",,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Corso Italia, 82 - 21047 Saronno (VA)",,,,
PagineGialle,palestre,Lomazzo,Fitland - Societa' Sportiva Dilettantistica a Responsabilita' Limitata,"Via Tasso T., 8 - 20825 Barlassina (MB)","0362 585582, 0362 569049, 0362 569034",,,
PagineGialle,palestre,Lomazzo,Piscina,"Via Battisti Cesare, 1473 - 21040 Cislago (VA)",,,,
PagineGialle,palestre,Lomazzo,Leonardo Fazzioli,"Via Lombardia, 81 - 22063 Cantù (CO)",347 0933927,,,
PagineGialle,palestre,Lomazzo,Piscina,"Via Passerini, 16 - 21049 Tradate (VA)",,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via Marisa Bellisario, 6 - 20825 Barlassina (MB)",,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via Dante Alighieri, 6 - 22066 Mariano Comense (CO)",,,,
PagineGialle,palestre,Lomazzo,Piscina,Via Galilei Galileo - 21040 Gerenzano (VA),,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via Tiziano Vecellio, 36 - 20825 Barlassina (MB)",,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via Porta Mugnaia, 17 - 20853 Biassono (MB)",,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via Madonna, 19 - 20037 Paderno Dugnano (MI)",,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via Eliseo Vismara, 2 - 20044 Arese (MI)",,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via Vincenzo Monti, 8 - 20854 Vedano al Lambro (MB)",,,,
PagineGialle,palestre,Lomazzo,Scrivici,"Via Roma, 1 - 20024 Garbagnate Milanese (MI)",,,,
PagineGialle,palestre,Lomazzo,PILATESTUDIO di Roberta Villa organizza corsi di pilates per tutte le età. È anche una insegnate di Yoga.,"Via 25 Aprile, 3 - 21040 Jerago con Orago (VA)",338 1765275,,,
PagineGialle,palestre,Lomazzo,Wifi gratuito,"Via Giovanni Cimabue, 36/38 - 20032 Cormano (MI)",,,,
PagineGialle,palestre,Lomazzo,Orario continuato,"Via Speri della Chiesa Jemoli, 7 - 21100 Varese (VA)",,,,
PagineGialle,palestre,Lomazzo,Centro benessere,"Via Tripoli, 45 - 20851 Lissone (MB)",,,,
PagineGialle,palestre,Lomazzo,"A Lissone (MB), Rovera: attrezzature sportive per l'home fitness dal 1950.","Viale Carlo Cattaneo, 3 - 22100 Como (CO)",,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via Nino Bixio, 18 - 21040 Vedano Olona (VA)",,,,
PagineGialle,palestre,Lomazzo,Corsi di fitness e ginnastica posturale a Varese e Como per tutte le età - Contattarmi per una prova gratuita,"Via Carlo Rossini, 58 - 21049 Tradate (VA)",,,,
PagineGialle,palestre,Lomazzo,Centro Danza Fitness,"Via Isonzo, 160 - 21042 Caronno Pertusella (VA)",329 3033083,,,
PagineGialle,palestre,Lomazzo,MaxiFit Bollate - Palestra,"Via Trento, 61 - 20021 Bollate (MI)",02 36560823,,,
PagineGialle,palestre,Lomazzo,MM Wellness A.S.D.,"Via Carlo Porta, 34 - 22036 Erba (CO)",389 6120723,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via San Gottardo, 74 - 20900 Monza (MB)",,,,
PagineGialle,palestre,Lomazzo,nextraininglab,"Via Pola, 23 - 20833 Giussano (MB)",379 1986210,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via Oratorio, 44 - 20016 Pero (MI)",,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via Ambrogio Bazzero, 7 - 20812 Limbiate (MB)",,,,
PagineGialle,palestre,Lomazzo,"Palestra in Action - Fitness, Zumba, Pilates, Sala Pesi,Paderno Dugnano","Via Paolo Magretti, 15 - 20037 Paderno Dugnano (MI)",02 42447516,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via Torquato Tasso, 13a - 20025 Legnano (MI)",,,,
PagineGialle,palestre,Lomazzo,Societa' Sportiva Dilettantistica Idea Fissa S.r.l.,"Via San Francesco D'Assisi, 21 - 20835 Muggiò (MB)",031 733700,,,
PagineGialle,palestre,Lomazzo,Aero Gravity,"Via D'Annunzio, 23 - 20016 Pero (MI)",02 45471432,,,
PagineGialle,palestre,Lomazzo,Desio Back School,"Via Santa Liberata, 9 - 20832 Desio (MB)","0362 631431, 335 8170877",,,
PagineGialle,palestre,Lomazzo,618 Wellness Club,"Via Barzaghi L., 9 - 20843 Verano Brianza (MB)","0362 800718, 0362 992757, 348 4398492",,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via Gramsci Antonio, 33 - 20032 Cormano (MI)",,,,
PagineGialle,palestre,Lomazzo,Well - B S.r.l. Societa' Sportiva Dilettantistica,"Via Stelvio, 7/9 - 20026 Novate Milanese (MI)","02 33240435, 02 39100234",,,
PagineGialle,palestre,Lomazzo,Alma S.r.l. Societa' Sportiva Dilettantistica Senza Scopo di Lucro,"Via Scarlatti Domenico, 12 - 20037 Paderno Dugnano (MI)","02 52518769, 02 9103527",,,
PagineGialle,palestre,Lomazzo,Alma S.r.l. Societa' Sportiva Dilettantistica Senza Scopo di Lucro,"Via di Vittorio Giuseppe, 5 - 20037 Paderno Dugnano (MI)","02 52518769, 02 9103527",,,
PagineGialle,palestre,Lomazzo,Alter Ego S.r.l.,"Via Volta Alessandro, 53 - 22100 Como (CO)","340 7575190, 031 262862",,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via Roma, 21 - 20834 Nova Milanese (MB)",,,,
PagineGialle,palestre,Lomazzo,Ap13 S.r.l.,"Via Regina Teodolinda, 17 - 22100 Como (CO)",031 6125016,,,
PagineGialle,palestre,Lomazzo,Asa Societa' Sportiva Dilettantistica S.r.l.,"Via Visconta, 2 - 20842 Besana in Brianza (MB)",0362 994563,,,
PagineGialle,palestre,Lomazzo,A.S.D. Gold Academy Boxing Team,"Via Mincio, 168 - 20020 Cesate (MI)",02 23664910,,,
PagineGialle,palestre,Lomazzo,A.S.D. Wa Yu Kai F.A.M. Muggio',"Via Casati Alfonso, 4 - 20835 Muggiò (MB)",039 793609,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Corso Milano, 88 - 20813 Bovisio Masciago (MB)",,,,
PagineGialle,palestre,Lomazzo,Bar Royal S.r.l.s.,"Via Mugiasca, 9 - 22100 Como (CO)",031 261663,,,
PagineGialle,palestre,Lomazzo,Benesseria S.r.l. Sportiva Dilettantistica,"Via Lamarmora Alfonso Ferrero, 35 - 20037 Paderno Dugnano (MI)",02 58127169,,,
PagineGialle,palestre,Lomazzo,Body & Mind Center Fitness di Monica Rizzi,"Strada 36, 36 - 23846 Garbagnate Monastero (LC)",375 7034599,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via Brianza, 3 - 22046 Merone (CO)",,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via Castelli Fiorenza, 1/3 - 20017 Rho (MI)",,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via Toscana, 11 - 20900 Monza (MB)",,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via della Misericordia, 39 - 20854 Vedano al Lambro (MB)",,,,
PagineGialle,palestre,Lomazzo,Cf. Monza A.S.D.,"Via Negrelli Luigi, 58 - 20851 Lissone (MB)",328 4751728,,,
PagineGialle,palestre,Lomazzo,WhatsApp,"Via Maroncelli Pietro, 14 - 20831 Seregno (MB)",,,,
PagineGialle,palestre,Lomazzo,Cooperativa An.Fa,"Via Abruzzi, 10 - 20811 Cesano Maderno (MB)","348 7089703, 335 6579807",,,
PagineGialle,palestre,Lomazzo,WhatsApp,Via Molino - 22030 Montorfano (CO),,,,
PagineGialle,palestre,Lomazzo,Piscina,"Via Monte Cervino, 3 - 20900 Monza (MB)",,,,
PagineGialle,palestre,Lomazzo,De Luca Francesco,"Via S. Stefano, 25 - 20854 Vedano al Lambro (MB)",039 9160814,,,
PagineGialle,palestre,Lomazzo,Eagle Combat A.S.D.,86/B - 20853 Biassono (MB),393 9030036,,,
PagineGialle,palestre,Lomazzo,Allenamento cardio: si può fare a digiuno e quali benefici,"Via La Mazzina, 14 - 22021 Bellagio (CO)",,,,
PagineGialle,palestre,Stresa,Un assistente personale a tua disposizione!,"Via Lamarmora Alfonso, 17 - 28921 Verbania (VB)",,,,
PagineGialle,palestre,Stresa,Centro estetico,"Via Luigi Comoli, 152 - 28887 Omegna (VB)",,,,
PagineGialle,palestre,Stresa,Studio Personal Trainer,"Via Luigi Roncari, 43a - 21023 Besozzo (VA)",328 9517391,,,
PagineGialle,palestre,Stresa,Piscina,"Via Oddino Pietra, 37 - 28887 Omegna (VB)",,,,
PagineGialle,palestre,Stresa,Studio L di De Guarinoni Laura,"Via Franzosini Leopoldo, 33/A - 28921 Verbania (VB)","0323 556004, 347 8719662, 348 3925980",,,
PagineGialle,palestre,Stresa,Piscina,"Via Volturno, 44 - 28921 Verbania (VB)",,,,
PagineGialle,palestre,Stresa,A.S.D. TEAM DEIANA,"Viale Kennedy, SNC - 28021 Borgomanero (NO)",338 9620096,,,
PagineGialle,palestre,Stresa,WhatsApp,"Corso 25 Aprile, 16 - 21016 Luino (VA)",,,,
PagineGialle,palestre,Stresa,WhatsApp,"Via Arona, 51 - 28021 Borgomanero (NO)",,,,
PagineGialle,palestre,Stresa,Piscina,"Via Guanella Don, 32 - 21062 Cadrezzate con Osmate (VA)",,,,
PagineGialle,palestre,Stresa,WhatsApp,"Via Novara, 31 - 28024 Gozzano (NO)",,,,
PagineGialle,palestre,Stresa,WhatsApp,"Piazzale Lodi, 1 - 28887 Omegna (VB)",,,,
PagineGialle,palestre,Stresa,WhatsApp,"Viale Padre Gian Battista Aguggiari, 77 - 21100 Varese (VA)",,,,
PagineGialle,palestre,Stresa,Fitness Point A.S.D.: La tua palestra di fiducia a Sumirago,"Via Speri della Chiesa Jemoli, 7 - 21100 Varese (VA)",,,,
PagineGialle,palestre,Stresa,Orario continuato,"Via Camillo Benso di Cavour, 6 - 21051 Arcisate (VA)",,,,
PagineGialle,palestre,Stresa,Centro benessere,"Via Leonardo da Vinci, 7 - 21100 Varese (VA)",,,,
PagineGialle,palestre,Stresa,Piscina,Localita' Cinzanino Palestra di Roccia - 21061 Maccagno con Pino e Veddasca (VA),,,,
